Year,Month,Day,AZN.L,BBY.L,UU.L,VOD.L,LRE.L,JD.L,GSK.L,PRU.L,BATS.L,BT-A.L,^FTSE,GBPUSD=X
2020,3,30,6855.453125,201.00264,868.355591,99.144211,594.302917,91.633675,1350.565918,961.517639,2307.320313,117.798241,5563.700195,1.245319
2020,3,31,6964.514648,209.112274,827.476624,97.982307,599.617859,91.394058,1380.27478,993.168579,2415.900391,116.298889,5672,1.237164
2020,4,1,6854.487793,204.285126,795.39679,95.034157,573.52655,84.445152,1366.422852,909.629211,2501.275146,113.24099,5454.600098,1.240849
2020,4,2,6736.739746,214.132507,788.980835,95.641129,572.077026,81.789391,1360.772583,904.066345,2579.645508,113.438271,5480.200195,1.238237
2020,4,3,6895.024414,202.933502,778.898621,96.265442,569.177917,81.410004,1357.30957,882.582031,2574.391602,109.788521,5415.5,1.239495
2020,4,6,6933.630371,217.994232,757.267639,101.069176,584.639404,93.251091,1375.536011,979.261353,2593.655762,115.41111,5582.399902,1.222016
2020,4,7,6756.04248,231.124069,763.866943,100.306122,592.853455,102.795853,1380.457031,1038.247192,2575.704834,120.047279,5704.5,1.22405
2020,4,8,6728.053223,230.737915,771.199463,96.109352,611.213989,104.792664,1366.422852,1000.841492,2566.072754,120.589813,5677.700195,1.233867
2020,4,9,6872.826172,235.178894,800.71283,97.999641,617.4953,112.739967,1407.249634,1004.198486,2644.880615,124.091606,5842.700195,1.239311
2020,4,14,7340.92334,239.619858,805.479065,97.097862,587.055359,111.541885,1430.761353,972.547485,2555.564941,122.464012,5791.299805,1.252395
2020,4,15,7349.609863,223.014465,814.094849,93.646797,567.2453,102.156868,1430.761353,919.028625,2558.629639,117.038704,5597.700195,1.262626
2020,4,16,7545.534668,231.703339,825.093567,92.918427,568.694763,97.843758,1507.129517,923.824158,2590.153076,119.800674,5628.399902,1.252097
2020,4,17,7692.237793,229.000137,815.561279,94.409843,580.77417,100.67923,1513.326538,999.402893,2577.455811,118.962219,5787,1.248782
2020,4,20,7837.009766,232.861847,820.327454,96.2481,568.211609,98.662453,1519.523438,987.413879,2604.601074,119.997963,5812.799805,1.248751
2020,4,21,7865.964355,231.703339,810.245178,91.791199,558.548218,95.946785,1504.213257,939.361877,2513.972168,114.375366,5641,1.244276
2020,4,22,7861.138672,230.737915,835.725769,92.970459,556.61554,95.088158,1520.252319,983.097839,2533.236084,115.361786,5770.600098,1.229861
2020,4,23,7901.675293,233.634201,822.527222,93.404015,541.153931,98.562614,1543.76416,1002.280212,2574.391602,118.419693,5826.600098,1.232392
2020,4,24,7918.08252,237.88208,819.227539,94.791374,547.435181,98.462776,1537.931885,983.577393,2587.525879,113.882156,5752.200195,1.235224
2020,4,27,8001.085449,242.709244,823.993713,96.074677,557.098633,96.146469,1551.966064,997.005066,2602.849854,115.756355,5846.799805,1.23666
2020,4,28,7902.640137,247.729492,832.426147,98.016991,565.312561,104.353363,1537.931885,1067.500366,2740.325684,118.715614,5958.5,1.242267
2020,4,29,7920.977539,256.225281,834.259277,103.098183,575.942444,106.949219,1528.271973,1127.924927,2756.087402,118.222404,6115.299805,1.243565
2020,4,30,8031.969727,250.625778,826.926758,97.236588,591.403931,105.711189,1513.690918,1082.366699,2697.419434,114.474014,5901.200195,1.247147
2020,5,4,8069.61084,244.447021,823.077087,95.086189,583.673096,104.393295,1515.513672,1001.321106,2577.018555,112.402527,5753.799805,1.245423
2020,5,5,8215.348633,245.026276,832.609436,97.53141,588.021667,100.878914,1520.07019,1035.369873,2633.497314,113.783516,5849.399902,1.244555
2020,5,6,8522.264648,244.833191,824.360352,97.618111,594.302917,103.474762,1546.498169,1050.236206,2601.536621,112.698456,5853.799805,1.24442
2020,5,7,8260.709961,250.239609,824.543579,97.912933,610.947388,110.663284,1526.084717,1077.091431,2606.790771,103.52475,5936,1.232559
2020,5,11,8403.552734,247.536377,833.526062,97.982307,624.654541,107.668068,1529.001099,1075.17334,2671.587891,105.300308,5939.700195,1.241742
2020,5,12,8547.359375,243.867783,853.690491,106.54924,600.667053,107.74794,1555.61145,1083.325928,2760.027832,107.322472,5994.799805,1.23335
2020,5,13,8690.201172,240.392212,849.290955,105.335304,597.240234,104.952408,1587.689453,1046.399536,2677.717285,100.022964,5904.100098,1.22549
2020,5,14,8459.530273,234.21347,802.179443,103.635788,588.91803,104.273491,1512.690796,990.770752,2617.73584,100.762779,5741.5,1.224155
2020,5,15,8368.806641,234.02037,812.078369,104.901764,589.407532,103.83419,1518.218994,1006.596191,2670.274414,106.237404,5799.799805,1.223391
2020,5,18,8483.65918,237.302841,833.892639,109.254593,592.834351,108.906097,1554.520508,1064.623047,2711.867188,108.851418,6048.600098,1.208576
2020,5,19,8373.632813,237.302841,820.327454,110.173714,620.738159,112.220802,1530.012329,1074.693726,2667.209473,109.739197,6002.200195,1.220003
2020,5,20,8572.453125,228.420883,846.54126,109.844223,632.976746,113.977997,1552.862061,1082.846069,2705.738037,109.098022,6067.200195,1.225595
2020,5,21,8648.700195,238.548889,845.074707,111.68248,636.893066,113.938057,1533.329346,1068.939087,2732.883301,113.142342,6015.299805,1.223691
2020,5,22,8682.480469,239.335495,808.595337,112.722992,645.21521,112.779907,1532.407837,969.670105,2751.709229,114.227409,5993.299805,1.222345
2020,5,26,8369.771484,241.105453,802.72937,111.751846,654.026978,124.281548,1518.771729,997.484741,2791.113037,113.536911,6067.799805,1.220137
2020,5,27,8038.726074,250.741806,801.996155,113.919601,689.273987,131.390198,1518.956055,1020.023926,2867.731689,118.07444,6144.299805,1.233502
2020,5,28,8394.865234,253.691696,824.910339,116.312782,669.692322,132.54834,1551.203491,1038.247192,2866.418457,117.137344,6218.799805,1.226482
2020,5,29,8280.977539,246.415283,841.04187,115.341644,665.286438,131.470047,1540.331543,1004.198486,2792.864502,114.671295,6076.600098,1.232149
2020,6,2,8244.302734,243.662048,848.740967,117.041153,698.575256,133.826294,1520.798706,1053.593018,2803.80957,116.00296,6220.100098,1.248704
2020,6,3,8296.420898,256.838287,870.005371,118.42852,744.102539,133.586685,1533.697754,1136.557129,2838.397949,116.298889,6382.399902,1.258147
2020,6,4,8232.720703,258.608215,857.906677,118.931435,750.466614,132.787964,1521.351563,1123.129272,2802.058838,114.227409,6341.399902,1.257514
2020,6,5,8133.311523,258.01825,839.575317,120.492218,753.893433,138.019608,1508.820923,1222.398071,2786.735107,118.321045,6484.299805,1.260907
2020,6,8,7914.22168,259.394836,856.623474,122.365143,724.520874,132.787964,1511.585083,1206.09314,2734.196289,124.634132,6472.600098,1.272572
2020,6,9,7956.688477,257.428223,831.142883,120.474869,710.813782,128.874207,1513.427734,1162.453247,2649.696533,120.392532,6335.700195,1.273528
2020,6,10,8111.112305,257.231598,842.508362,118.151047,772.985474,129.433319,1520.798706,1150.943726,2735.509766,118.863579,6329.100098,1.271133
2020,6,11,7987.573242,254.674988,817.39447,112.932167,770.537781,124.800713,1488.735352,1085.723511,2627.36792,112.451851,6076.700195,1.271068
2020,6,12,7915.187012,256.051605,826.743408,113.075638,767.600525,125.43969,1473.440674,1095.314819,2626.930176,113.7342,6105.200195,1.257703
2020,6,15,7992.398926,257.034912,835.725769,111.605034,769.558716,124.401344,1474.915039,1088.60083,2617.73584,112.106606,6064.700195,1.250876
2020,6,16,8214.383789,260.96814,856.806763,115.783714,783.265869,127.835861,1503.292847,1143.750366,2741.20166,116.101601,6242.799805,1.263775
2020,6,17,8290.629883,261.36145,861.756287,115.765785,783.265869,128.874207,1534.066284,1130.322632,2744.704346,116.59481,6253.299805,1.258511
2020,6,18,8107.251465,261.951416,861.206299,113.900612,791.098511,128.115433,1517.666138,1160.534912,2745.579834,116.545494,6224.100098,1.255272
2020,6,19,8193.149414,267.851227,896.585815,114.564186,829.772278,129.193695,1526.695313,1158.137207,2776.227539,116.940063,6292.600098,1.242684
2020,6,22,8174.812012,267.457947,891.636353,113.68541,822.429138,125.998795,1515.63916,1136.557129,2755.649902,118.715614,6244.600098,1.234812
2020,6,23,8227.894531,263.721405,889.436523,115.801659,832.219971,127.995605,1542.727173,1163.891846,2772.724854,119.406113,6320.100098,1.250156
2020,6,24,8053.203613,255.854965,875.504822,112.125122,784.734497,122.204857,1506.056885,1129.84314,2675.090576,114.81926,6123.700195,1.252489
2020,6,25,8154.543945,254.478348,861.901794,113.936485,786.203064,126.877396,1515.086304,1146.148193,2694.79248,116.00296,6147.100098,1.241295
2020,6,26,8161.300781,255.658325,864.735779,112.304466,788.161255,124.920525,1517.481812,1140.873047,2722.812988,112.994385,6159.299805,1.242545
2020,6,29,8250.09375,253.691696,869.270081,114.600052,794.525269,123.602631,1533.51355,1164.371338,2749.958008,114.81926,6225.799805,1.234217
2020,6,30,8127.519531,256.444946,859.823486,115.550575,792.077576,124.241608,1507.899658,1168.6875,2718.435059,112.501175,6169.700195,1.231057
2020,7,1,8156.474121,261.164795,862.657471,114.635925,793.056702,125.839058,1508.636719,1167.728271,2734.196289,109.492592,6158,1.238927
2020,7,2,8294.491211,259.788177,867.758606,116.106529,808.721985,130.23204,1519.877197,1178.278687,2738.136963,111.712036,6240.399902,1.246479
2020,7,6,8358.189453,264.114685,850.377014,116.78804,828.303589,134.704895,1520.61438,1211.368408,2742.077393,108.012962,6285.899902,1.247552
2020,7,7,8239.477539,265.884644,834.884644,113.900612,809.701111,133.466873,1489.841064,1195.542847,2683.84668,105.842842,6189.899902,1.249547
2020,7,8,8280.012695,259.394836,837.718628,112.340332,797.462524,131.310318,1478.416138,1199.858887,2669.398438,105.546913,6156.200195,1.25428
2020,7,9,8184.463379,254.871674,814.291199,109.973015,790.609009,129.952484,1467.544067,1182.115234,2601.770508,106.385368,6049.600098,1.261352
2020,7,10,8208.591797,256.641632,819.014526,110.672447,805.784729,129.393387,1451.143799,1192.665527,2564.348145,108.506172,6095.399902,1.260509
2020,7,13,8269.396484,258.214874,832.617493,111.838181,797.952148,128.914139,1471.782227,1193.624634,2583.950439,109.591232,6176.200195,1.262751
2020,7,14,8251.058594,257.231598,823.737732,113.793007,802.847473,123.642555,1477.863159,1191.226807,2586.177734,114.030121,6179.799805,1.255178
2020,7,15,8682.480469,258.214874,825.060242,114.331039,800.889343,130.152161,1520.61438,1216.16394,2557.665283,111.909317,6292.700195,1.256929
2020,7,16,8535.777344,259.591492,822.415222,114.295166,802.357971,128.195282,1501.818726,1207.53186,2491.72998,113.586235,6250.700195,1.2591
2020,7,17,8866.823242,258.41153,825.249146,116.393486,792.077576,129.113831,1529.643677,1201.297485,2481.483398,115.164505,6290.299805,1.25595
2020,7,20,8995.1875,257.624908,830.161377,115.927193,793.056702,127.117012,1518.771729,1168.207886,2410.647217,113.93148,6261.5,1.257118
2020,7,21,8732.667969,248.185211,822.037354,116.877708,802.357971,126.438095,1496.106323,1177.319458,2418.666748,114.42469,6269.700195,1.266175
2020,7,22,8494.275391,245.825302,824.115662,116.554886,797.952148,126.797523,1478.600342,1175.401367,2394.609375,112.550491,6207.100098,1.273075
2020,7,23,8446.018555,249.758499,823.926697,115.496773,810.190613,124.960457,1481.364502,1153.821167,2419.112061,111.218826,6211.399902,1.272993
2020,7,24,8350.46875,245.628632,833.37323,109.542595,795.993958,119.569069,1455.934937,1102.987915,2398.618408,110.824257,6123.799805,1.273075
2020,7,27,8346.609375,238.352203,836.962952,108.484474,786.203064,118.251175,1458.883179,1109.222046,2387.92627,106.582657,6104.899902,1.279591
2020,7,28,8396.795898,244.055344,857.367432,108.197525,794.035767,120.807091,1478.416138,1112.578979,2432.477295,108.456848,6129.299805,1.288975
2020,7,29,8314.758789,241.695435,860.768188,110.38549,755.851563,124.201668,1431.611084,1120.252075,2408.865723,110.380371,6131.5,1.292374
2020,7,30,8446.018555,239.532181,843.5755,106.332359,767.111023,121.925308,1408.945435,1066.54126,2366.987793,106.385368,5990,1.298246
2020,7,31,8232.720703,236.582275,850.188049,103.624268,758.299255,120.926903,1409.498291,1060.306885,2249.373047,97.241257,5897.799805,1.311785
2020,8,3,8461.461914,240.318802,857.367432,104.933472,774.943665,122.204857,1460.725952,1106.824341,2248.482422,96.688858,6032.899902,1.31017
2020,8,4,8252.023438,242.482086,858.689941,105.614975,779.83905,123.003578,1449.301147,1119.292847,2272.094238,104.659134,6036,1.307873
2020,8,5,8203.766602,249.758499,851.888428,105.094887,784.734497,129.79274,1449.485229,1149.505127,2270.757813,103.771355,6104.700195,1.308609
2020,8,6,8125.589844,246.218613,851.699463,104.018837,777.391357,130.871017,1428.109741,1135.118164,2240.908936,102.193085,6026.899902,1.31268
2020,8,7,8174.812012,249.168503,852.833069,104.682388,764.663269,131.629807,1432.900879,1155.259888,2219.969482,104.313889,6032.200195,1.313802
2020,8,10,8087.947754,252.905075,854.533447,104.574799,760.746887,136.661774,1431.058105,1181.63562,2266.302734,106.385368,6050.600098,1.305227
2020,8,11,8155.508789,257.428223,841.875061,106.511696,761.726013,141.094696,1452.065186,1215.204834,2312.189941,107.569077,6154.299805,1.307719
2020,8,12,8395.831055,253.298401,881.172607,107.426346,774.943665,141.214508,1484.865601,1235.82605,2343.821289,108.703453,6280.100098,1.305074
2020,8,13,8310.796875,240.908783,857.934265,107.820892,762.468689,139.896606,1463.608032,1216.16394,2302.834229,106.533333,6185.600098,1.304802
2020,8,14,8154.154785,227.339233,844.89801,106.42202,767.387878,138.458893,1431.908081,1205.134033,2250.709961,106.582657,6090,1.307053
2020,8,17,8346.794922,233.239044,835.262512,105.56118,763.944397,138.379028,1450.368408,1197.46106,2293.478516,104.560493,6127.399902,1.3107
2020,8,18,8262.149414,235.008987,815.23584,105.094887,766.404053,135.902985,1434.891479,1187.869873,2272.094238,102.489014,6076.600098,1.310788
2020,8,19,8375.009766,235.795624,810.512573,106.153008,753.614258,135.663376,1445.893188,1199.379395,2285.905029,104.067284,6112,1.325399
2020,8,20,8317.607422,231.469101,802.010742,103.444931,739.840637,135.343872,1421.838623,1176.087524,2252.046387,101.699875,6013.299805,1.31108
2020,8,21,8208.638672,231.665756,802.388611,102.458542,746.235535,136.741653,1412.701294,1169.350586,2250.709961,100.417534,6001.899902,1.322034
2020,8,24,8377.929688,235.205643,808.812256,104.879677,747.711243,137.97966,1418.295532,1178.493652,2334.465576,107.519753,6104.700195,1.309415
2020,8,25,8393.495117,227.142578,795.776001,103.498726,738.856812,138.05954,1415.12561,1160.688721,2289.914551,105.497589,6037,1.307138
2020,8,26,8366.253906,225.175964,788.974548,102.440605,736.397156,143.331116,1408.599121,1162.132324,2261.847412,105.349632,6045.600098,1.315218
2020,8,27,8189.179688,222.226059,787.651978,101.938454,744.267822,144.329529,1392.935547,1153.951538,2272.539795,104.412529,6000,1.321982
2020,8,28,8114.26416,219.276154,785.195923,99.929817,755.581848,144.928574,1372.423828,1175.606445,2256.501465,103.228828,5963.600098,1.319958
2020,9,1,7975.134277,216.719574,777.260803,96.091881,746.235535,141.933365,1347.996338,1149.139526,2240.908936,98.641975,5862.100098,1.336452
2020,9,2,8067.563477,216.916245,815.046936,97.329346,743.283997,142.013229,1388.460327,1139.515259,2294.814941,100.318886,5941,1.339944
2020,9,3,7901.191406,224.782654,803.71106,96.576103,738.856812,142.292786,1371.305054,1118.822998,2278.331543,101.995804,5850.899902,1.335131
2020,9,4,7754.278809,224.192673,788.974548,94.388115,720.164001,142.772018,1338.113159,1092.356201,2276.104004,100.269569,5799.100098,1.326225
2020,9,8,8122.047852,229.502487,805.600403,96.127739,748.203186,158.90625,1391.816772,1115.45459,2294.369385,102.735619,5930.299805,1.316222
2020,9,9,8159.019043,230.289139,811.079346,98.190193,749.186951,163.29924,1428.924316,1115.935669,2377.679688,108.506172,6012.799805,1.296849
2020,9,10,8109.399414,230.879135,808.434387,98.118446,745.251709,163.419037,1414.379761,1131.334717,2334.910889,109.048706,6003.299805,1.299917
2020,9,11,8200.854492,231.272446,810.512573,98.835823,750.170776,157.188995,1420.719604,1132.778198,2358.968262,108.308891,6032.100098,1.28083
2020,9,14,8172.639648,231.075775,812.401917,98.297798,757.5495,156.789627,1413.074341,1125.560059,2354.068115,109.640556,6026.299805,1.280656
2020,9,15,8372.09082,232.452393,827.705322,97.885307,760.501038,160.10434,1421.6521,1142.883789,2409.311035,110.479012,6105.5,1.284967
2020,9,16,8310.796875,234.025681,814.291199,98.064651,753.614258,160.423813,1407.293945,1141.440186,2391.045166,109.739197,6078.5,1.288477
2020,9,17,8413.927734,230.485794,805.600403,96.253281,750.66272,161.502106,1417.922607,1136.62793,2405.746826,108.703453,6049.899902,1.296
2020,9,18,8509.275391,230.879135,822.226257,96.540237,761.976807,156.190582,1422.397949,1126.041138,2377.234375,107.864998,6007.100098,1.297555
2020,9,21,8378.902344,222.226059,795.964905,92.594696,744.759705,149.161804,1386.968506,1058.671143,2338.920654,101.94648,5804.299805,1.293276
2020,9,22,8347.767578,224.192673,792.564209,93.240326,727.050842,152.35672,1379.509521,1033.648071,2435.150635,102.04512,5829.5,1.282051
2020,9,23,8573.489258,225.175964,804.277893,93.63488,716.720581,158.187393,1392.376221,1064.445923,2496.630371,100.318886,5899.299805,1.274405
2020,9,24,8327.335938,218.489532,805.222595,93.114784,714.75293,156.510071,1357.879028,1062.039673,2508.213867,98.88858,5822.799805,1.271747
2020,9,25,8343.875977,219.079514,823.737732,93.078918,712.293335,160.264084,1374.661377,1066.851807,2512.668945,97.596375,5842.700195,1.275705
2020,9,28,8278.689453,222.816055,827.327393,93.240326,708.358032,161.981339,1364.218994,1103.424194,2538.508545,98.937904,5927.899902,1.276683
2020,9,29,8307.876953,222.619385,827.705322,92.415344,691.140991,158.746506,1357.133179,1093.318604,2478.810059,96.531036,5897.5,1.287349
2020,9,30,8228.097656,219.86615,808.434387,92.074593,680.810791,161.621918,1353.776733,1067.33313,2474.800781,97.043968,5866.100098,1.286654
2020,10,1,8249.501953,221.242767,833.751038,91.195816,678.843079,161.302429,1346.13147,1065.889526,2485.335938,97.537178,5879.5,1.291756
2020,10,2,8202.801758,222.029419,846.598328,92.200142,684.746094,159.345551,1346.877197,1085.619263,2499.867432,97.359627,5902.100098,1.288627
2020,10,5,8181.395996,226.355927,838.852173,96.558167,683.270325,158.546829,1351.725586,1092.837402,2537.55835,98.937904,5942.899902,1.293109
2020,10,6,8091.886719,226.749268,832.050659,98.961357,676.875427,154.752884,1333.265015,1114.492065,2518.939941,102.883583,5949.899902,1.299258
2020,10,7,8070.481934,223.012711,826.760681,97.885307,672.940125,155.791214,1320.212036,1103.424194,2488.514648,101.45327,5946.299805,1.288328
2020,10,8,8144.424805,228.12587,845.275818,99.732536,666.053284,157.548416,1328.976196,1111.123657,2479.432373,105.103027,5978,1.291756
2020,10,9,8195.990234,225.175964,837.907532,99.678741,665.561401,156.709763,1349.30127,1119.304199,2461.268311,105.645554,6016.700195,1.294046
2020,10,12,8240.745117,224.389328,852.644104,100.28849,684.25415,155.831161,1334.570313,1121.710205,2474.891357,106.681297,6001.399902,1.303169
2020,10,13,8227.125,222.422729,850.188049,100.431976,670.972473,156.510071,1342.029175,1095.724731,2464.901367,105.152344,5969.700195,1.306575
2020,10,14,7968.324219,223.406021,837.151855,98.423332,673.432007,159.864716,1329.162598,1077.9198,2421.306641,104.511169,5935.100098,1.293527
2020,10,15,7900.21875,221.832748,828.838867,97.652161,683.762268,155.232117,1283.10437,1037.979126,2374.07959,100.812096,5832.5,1.301236
2020,10,16,7994.593262,222.226059,839.230042,98.064651,666.053284,159.665039,1314.617798,1057.227539,2401.325684,99.036545,5919.600098,1.290206
2020,10,19,7889.516113,220.062805,825.249146,97.885307,669.988647,161.462173,1302.12439,1057.227539,2364.089111,97.497726,5884.700195,1.292775
2020,10,20,7847.680664,222.422729,829.405701,98.979294,662.117981,162.540451,1286.833862,1052.415649,2376.803955,98.691299,5889.200195,1.294867
2020,10,21,7705.631836,223.602692,826.949585,95.553841,654.247314,158.427002,1262.033081,1023.061462,2310.50415,98.641975,5776.5,1.295404
2020,10,22,7739.685059,222.619385,831.861755,97.526619,658.182678,160.46376,1243.012939,1034.12915,2316.407471,99.77636,5785.700195,1.313198
2020,10,23,7728.009766,228.12587,841.119446,100.970001,654.247314,164.217758,1252.896118,1038.460205,2335.93457,103.130188,5860.299805,1.307805
2020,10,26,7858.382324,228.519196,839.418945,98.405396,638.01416,160.783249,1253.828491,1015.84314,2338.20459,104.609818,5792,1.305466
2020,10,27,7837.951172,223.406021,846.031494,95.069618,629.159668,156.190582,1268.932495,962.909607,2282.803955,101.798515,5729,1.301575
2020,10,28,7666.714844,216.326248,817.125122,92.415344,626.700073,149.920609,1234.435547,923.546265,2227.402588,100.269569,5582.799805,1.303186
2020,10,29,7662.823242,210.229797,812.213013,92.809906,621.289001,149.401428,1215.975098,899.293091,2243.296387,97.773926,5581.799805,1.298988
2020,10,30,7555.800293,210.033142,815.61377,92.361542,626.208191,148.003662,1204.41394,907.377441,2223.31543,100.022964,5577.299805,1.293193
2020,11,2,7563.583496,205.313293,803.333252,95.051689,629.159668,137.97966,1235.181519,921.813965,2236.938721,100.318886,5655,1.292674
2020,11,3,7747.468262,208.853165,814.480103,95.19516,637.522217,141.334305,1264.270752,972.533875,2260.0979,99.579071,5786.799805,1.29239
2020,11,4,8280.635742,211.40976,826.382751,95.392433,637.522217,147.88385,1319.279663,996.113403,2340.02124,98.069847,5883.299805,1.312164
2020,11,5,8298.148438,214.162994,827.138489,95.141357,648.34436,150.160217,1309.023804,1007.662598,2270.54248,100.614815,5906.200195,1.29668
2020,11,6,8243.664063,212.589722,821.84845,94.190849,651.295837,149.880661,1304.362061,1010.068604,2253.740479,99.579071,5910,1.31394
2020,11,9,8076.319824,223.799362,825.43811,100.521645,664.577576,161.901474,1331.58667,1190.523926,2335.026123,104.511169,6186.299805,1.318061
2020,11,10,8299.121094,224.782654,848.298706,104.628593,678.843079,159.225739,1368.321411,1219.396851,2444.920166,117.58123,6296.899902,1.316968
2020,11,11,8547.21875,241.105453,881.928406,105.005219,688.681396,163.858337,1364.405518,1219.87793,2524.843506,119.603394,6382.100098,1.326154
2020,11,12,8425.602539,245.628632,878.14978,106.045403,688.681396,161.861526,1366.2948,1208.810059,2546.186768,121.083023,6338.899902,1.322419
2020,11,13,8399.333984,254.478348,863.791077,107.175262,705.898438,161.66185,1357.415405,1202.07312,2533.925781,121.329628,6316.399902,1.312164
2020,11,16,8311.769531,256.051605,865.113586,114.582115,715.244812,162.061218,1362.327271,1240.089111,2581.152832,125.768517,6421.299805,1.322052
2020,11,17,8066.590332,254.674988,864.735779,109.883339,718.688232,157.149048,1325.109497,1252.119263,2588.418701,124.930061,6365.299805,1.322209
2020,11,18,7958.594727,256.248291,874.937988,110.29583,734.921448,161.222549,1298.660278,1250.675659,2611.124023,128.530502,6385.200195,1.325908
2020,11,19,7905.083496,257.231598,866.247131,109.094231,738.364807,160.064407,1317.741455,1230.464722,2524.843506,126.261726,6334.399902,1.325645
2020,11,20,8091.886719,256.248291,867.569702,110.457237,742.792053,164.497314,1316.418945,1229.021118,2524.843506,120.639137,6351.5,1.324924
2020,11,23,7783.466797,262.934723,854.911316,109.38118,737.380981,162.300827,1290.347534,1217.471924,2461.722412,118.616974,6333.799805,1.330513
2020,11,24,7783.466797,266.081329,846.598328,112.376198,736.397156,151.75766,1303.572144,1209.772461,2439.016846,123.549072,6432.200195,1.332907
2020,11,25,7588.880371,260.378143,867.380737,111.515366,729.018433,148.722519,1302.249756,1174.643921,2420.852539,123.795677,6391.100098,1.336327
2020,11,27,7559.691895,254.281693,849.432312,111.99958,726.067017,146.406204,1306.972778,1166.463257,2431.296875,119.652718,6367.600098,1.335452
2020,11,30,7593.744629,251.135117,850.565979,110.905594,730.986084,154.992508,1294.125977,1125.560059,2397.239014,115.213829,6266.200195,1.333191
2020,12,1,7588.880371,258.41153,861.901794,112.48381,750.66272,161.542038,1304.516846,1174.643921,2416.311279,121.378952,6384.700195,1.333689
2020,12,2,7722.171875,255.854965,878.14978,113.936485,729.510376,160.064407,1316.418945,1182.343384,2443.104004,124.634132,6463.399902,1.342264
2020,12,3,7519.801758,265.294647,887.974121,114.026154,721.639709,163.738541,1298.660278,1167.425659,2465.355225,132.62413,6490.299805,1.337077
2020,12,4,7742.603516,273.947723,856.989563,116.716301,731.96991,163.059631,1309.239868,1199.185913,2471.258545,133.068024,6550.200195,1.345497
2020,12,7,7852.544922,260.574799,873.615417,118.56353,718.688232,157.588348,1320.386353,1216.990723,2587.510254,131.29248,6555.399902,1.341742
2020,12,8,7913.839844,263.91806,884.762329,117.254318,712.293335,157.34874,1327.187622,1234.795654,2635.645752,132.2789,6558.799805,1.335738
2020,12,9,7795.14209,262.148102,897.23175,118.940155,712.293335,161.382294,1321.330933,1241.532715,2642.003418,136.42186,6564.299805,1.336559
2020,12,10,7883.678711,256.641632,879.094482,119.926537,708.358032,156.989319,1338.900879,1249.232056,2655.626465,133.857162,6599.799805,1.336702
2020,12,11,7939.13623,262.738098,866.625,117.451599,712.785278,150.120285,1334.93335,1250.19458,2649.269043,129.46759,6546.799805,1.330566
2020,12,14,7483.803223,264.901337,880.228027,117.613014,705.406494,157.867905,1315.66333,1263.668579,2620.660156,132.476181,6531.799805,1.331824
2020,12,15,7301.864746,265.687988,884.006592,116.572823,704.422668,162.660248,1282.790527,1275.217651,2577.52002,135.386108,6513.299805,1.333084
2020,12,16,7438.075195,270.407837,900.065796,117.272255,707.86615,168.73056,1288.647095,1297.834717,2597.500732,135.238159,6570.899902,1.344447
2020,12,17,7337.863281,268.047913,888.181763,116.529335,712.293335,168.051651,1288.836304,1280.029785,2586.028076,136.668457,6551.100098,1.350293
2020,12,18,7304.783691,270.997833,872.451477,116.993668,693.108643,161.981339,1281.279175,1289.172852,2576.775635,133.462601,6529.200195,1.357018
2020,12,21,7238.624023,259.001526,865.737427,113.260406,669.004822,157.428604,1266.165283,1264.149658,2506.45752,130.207413,6416.299805,1.340195
2020,12,22,7129.655762,263.131409,859.982483,113.093254,668.020996,162.460571,1275.044678,1277.623779,2519.873779,131.687042,6456.049805,1.344954
2020,12,23,7028.470215,266.86795,863.435486,114.226227,681.794617,169.76889,1263.331543,1304.571777,2511.083984,134.991547,6495.799805,1.339944
2020,12,29,7260.028809,273.357758,888.373596,114.597694,709.341858,173.203415,1290.158691,1332.000977,2590.653809,134.10376,6602.700195,1.346602
2020,12,30,7200.679688,268.441223,872.067871,113.706177,718.196289,170.927048,1282.790527,1318.045654,2566.135254,133.462601,6555.799805,1.34999
2021,1,4,7221.111328,266.671295,874.753479,114.820572,708.849915,162.620331,1299.793701,1332.000977,2547.630615,133.955811,6571.899902,1.36842
2021,1,5,7237.651367,267.654572,863.243591,115.544937,714.261047,165.455795,1299.226929,1327.670044,2580.01416,133.561234,6612.299805,1.35716
2021,1,6,7308.675293,273.554382,894.320374,120.299713,728.52655,170.687439,1330.399414,1395.040039,2602.682129,139.134506,6841.899902,1.362955
2021,1,7,7272.676758,279.847534,887.222595,121.804169,735.41333,167.772079,1320.575317,1385.896973,2590.653809,144.855743,6857,1.362528
2021,1,8,7268.784668,276.307648,897.389648,119.278191,724.591187,169.888718,1330.399414,1376.272705,2590.653809,141.058029,6873.299805,1.356963
2021,1,11,7351.484375,273.161072,893.169373,119.148178,717.212463,176.358383,1317.741455,1367.129517,2571.686768,140.7621,6798.5,1.351625
2021,1,12,7204.571289,276.504303,883.577759,116.733627,726.558899,171.326416,1291.292114,1374.347778,2524.962402,142.044449,6754.100098,1.352411
2021,1,13,7325.215332,276.307648,899.499817,118.423813,719.672119,170.927048,1296.581909,1361.355103,2548.555664,140.860748,6745.5,1.367054
2021,1,14,7354.402832,280.830811,896.238708,119.742523,713.769104,170.008514,1316.22998,1378.19751,2572.611816,139.331787,6802,1.364927
